iteration,c0,m0,s0,mx0,mn0,c1,m1,s1,mx1,mn1,c2,m2,s2,mx2,mn2,c3,m3,s3,mx3,mn3
144,7,0.220802,0.0932666,0.347336,0.0483163,3,0.191204,0.048546,0.247158,0.128775,2,0.127489,0.00172106,0.12921,0.125768,4,0.200027,0.0848384,0.344432,0.126941
145,7,0.220863,0.0932266,0.347446,0.0484998,3,0.191242,0.0484598,0.247,0.128855,2,0.127512,0.00167092,0.129183,0.125841,4,0.200063,0.0847152,0.344255,0.127063
146,7,0.220923,0.0931867,0.347556,0.0486833,3,0.19128,0.048374,0.246843,0.128935,2,0.127535,0.00162039,0.129156,0.125915,4,0.2001,0.0845918,0.344077,0.127185
147,7,0.220984,0.093147,0.347666,0.048867,3,0.191318,0.0482883,0.246685,0.129015,2,0.127559,0.00156992,0.129129,0.125989,4,0.200136,0.0844682,0.3439,0.127307
148,7,0.221045,0.0931075,0.347776,0.0490509,3,0.191356,0.0482031,0.246527,0.129094,2,0.127582,0.00151875,0.129101,0.126063,4,0.200173,0.0843444,0.343722,0.12743
149,7,0.221106,0.0930681,0.347888,0.0492351,3,0.191393,0.048118,0.24637,0.129175,2,0.127606,0.00146771,0.129074,0.126139,4,0.20021,0.0842205,0.343545,0.127554
150,7,0.221168,0.0930288,0.347999,0.0494196,3,0.191431,0.048033,0.246212,0.129255,2,0.127631,0.00141652,0.129047,0.126214,4,0.200247,0.0840962,0.343367,0.127678
151,7,0.221229,0.0929896,0.348111,0.0496045,3,0.19147,0.0479483,0.246055,0.129336,2,0.127655,0.00136487,0.12902,0.12629,4,0.200284,0.0839717,0.343189,0.127803
152,7,0.221291,0.0929507,0.348223,0.0497895,3,0.191507,0.0478639,0.245897,0.129416,2,0.12768,0.00131274,0.128993,0.126367,4,0.200322,0.0838471,0.343011,0.127928
153,7,0.221352,0.092912,0.348336,0.0499746,3,0.191545,0.0477799,0.245739,0.129496,2,0.127705,0.00126035,0.128965,0.126445,4,0.200359,0.0837222,0.342833,0.128054
154,7,0.221414,0.0928734,0.34845,0.0501601,3,0.191583,0.0476964,0.245581,0.129576,2,0.12773,0.00120683,0.128937,0.126523,4,0.200397,0.0835972,0.342655,0.128181
155,7,0.221476,0.0928347,0.348563,0.0503459,3,0.19162,0.047613,0.245424,0.129656,2,0.127756,0.00115348,0.128909,0.126603,4,0.200435,0.083472,0.342476,0.128307
156,7,0.221538,0.0927963,0.348677,0.0505319,3,0.191658,0.0475299,0.245266,0.129736,2,0.127782,0.00109972,0.128881,0.126682,4,0.200473,0.0833467,0.342298,0.128434
157,7,0.221601,0.092758,0.348791,0.0507181,3,0.191695,0.0474469,0.245108,0.129816,2,0.127808,0.00104529,0.128853,0.126763,4,0.200511,0.0832212,0.342119,0.128562
158,7,0.221664,0.0927198,0.348906,0.0509046,3,0.191733,0.0473644,0.24495,0.129896,2,0.127834,0.000990596,0.128825,0.126844,4,0.20055,0.0830953,0.34194,0.12869
159,7,0.221727,0.0926818,0.349021,0.0510913,3,0.19177,0.047282,0.244791,0.129976,2,0.127861,0.000934849,0.128796,0.126926,4,0.200588,0.0829693,0.341761,0.128819
160,7,0.22179,0.092644,0.349137,0.0512781,3,0.191807,0.0471999,0.244633,0.130056,2,0.127888,0.000879813,0.128768,0.127008,4,0.200627,0.0828432,0.341582,0.128948
161,7,0.221853,0.0926064,0.349252,0.051465,3,0.191845,0.0471181,0.244475,0.130136,2,0.127915,0.00082443,0.12874,0.127091,4,0.200666,0.082717,0.341403,0.129077
162,7,0.221916,0.0925688,0.349368,0.0516521,3,0.191882,0.0470364,0.244316,0.130216,2,0.127942,0.000768869,0.128711,0.127173,4,0.200705,0.0825906,0.341224,0.129207
163,7,0.221979,0.0925315,0.349485,0.0518393,3,0.191919,0.046955,0.244158,0.130296,2,0.12797,0.00071262,0.128683,0.127257,4,0.200743,0.0824641,0.341045,0.129337
164,7,0.222042,0.0924945,0.349602,0.0520265,3,0.191957,0.0468739,0.243999,0.130377,2,0.127997,0.000656686,0.128654,0.127341,4,0.200783,0.0823375,0.340866,0.129468
165,7,0.222106,0.0924575,0.349719,0.052214,3,0.191994,0.046793,0.243841,0.130457,2,0.128025,0.000600708,0.128626,0.127425,4,0.200821,0.0822108,0.340686,0.129599
166,7,0.222169,0.0924207,0.349836,0.0524016,3,0.192031,0.0467125,0.243683,0.130538,2,0.128053,0.000543864,0.128597,0.127509,4,0.200861,0.0820839,0.340506,0.12973
167,7,0.222233,0.0923841,0.349954,0.0525895,3,0.192068,0.0466323,0.243524,0.130618,2,0.128081,0.000486965,0.128569,0.127594,4,0.2009,0.0819567,0.340327,0.129862
168,7,0.222297,0.0923477,0.350072,0.0527775,3,0.192105,0.0465523,0.243366,0.130699,2,0.12811,0.000429724,0.128541,0.12768,5,0.233562,0.098049,0.36405,0.129995
169,7,0.22236,0.0923114,0.350191,0.0529657,3,0.192142,0.0464725,0.243207,0.13078,2,0.12814,0.000373288,0.128513,0.127767,5,0.233567,0.0979181,0.363917,0.130128
170,7,0.222424,0.0922753,0.35031,0.0531542,3,0.19218,0.0463928,0.243049,0.130861,2,0.12817,0.000316496,0.128485,0.127854,5,0.233572,0.0977871,0.363785,0.130261
171,7,0.222488,0.0922393,0.350429,0.053343,3,0.192217,0.0463132,0.24289,0.130942,2,0.1282,0.000256681,0.128458,0.127942,5,0.233578,0.0976558,0.363653,0.130395
172,7,0.222553,0.0922034,0.350549,0.053532,3,0.192254,0.0462342,0.242731,0.131023,2,0.128231,0.000199514,0.12843,0.128031,5,0.233584,0.0975245,0.363521,0.13053
173,7,0.222617,0.0921677,0.350668,0.0537212,3,0.192291,0.0461553,0.242572,0.131104,2,0.128262,0.000139339,0.128403,0.12812,5,0.23359,0.0973931,0.363389,0.130664
174,7,0.222681,0.0921323,0.350789,0.0539105,3,0.192328,0.0460768,0.242413,0.131185,2,0.128293,8.36132e-05,0.128375,0.12821,5,0.233595,0.0972615,0.363256,0.130799
175,7,0.222745,0.092097,0.350909,0.0541001,3,0.192364,0.0459986,0.242254,0.131266,2,0.128324,3.33631e-05,0.128347,0.1283,5,0.233601,0.0971297,0.363123,0.130934
176,7,0.22281,0.0920618,0.35103,0.0542898,3,0.192401,0.0459208,0.242095,0.131347,2,0.128355,3.42962e-05,0.128391,0.128319,5,0.233607,0.0969975,0.36299,0.131069
177,7,0.222875,0.0920267,0.351151,0.0544796,3,0.192437,0.0458434,0.241935,0.131427,2,0.128386,9.69819e-05,0.128482,0.128291,5,0.233613,0.0968652,0.362856,0.131205
178,7,0.222939,0.0919916,0.351272,0.0546698,3,0.192474,0.0457662,0.241776,0.131507,2,0.128418,0.000158045,0.128574,0.128262,5,0.233619,0.0967327,0.362722,0.131341
179,7,0.223004,0.0919568,0.351394,0.0548599,3,0.19251,0.0456891,0.241616,0.131588,2,0.128449,0.000215774,0.128666,0.128233,5,0.233625,0.0966001,0.362588,0.131478
180,7,0.223069,0.0919221,0.351516,0.0550502,3,0.192546,0.0456125,0.241456,0.131669,2,0.128481,0.000276935,0.128758,0.128205,5,0.233632,0.0964674,0.362455,0.131614
181,7,0.223134,0.0918878,0.351638,0.0552404,3,0.192583,0.0455362,0.241297,0.131749,2,0.128514,0.00033805,0.128852,0.128176,5,0.233638,0.0963346,0.362321,0.131752
182,7,0.223199,0.0918536,0.351761,0.055431,3,0.192619,0.0454603,0.241137,0.13183,2,0.128546,0.000399099,0.128945,0.128147,5,0.233645,0.0962016,0.362187,0.13189
183,7,0.223264,0.0918197,0.351885,0.0556217,3,0.192655,0.0453846,0.240977,0.131911,2,0.128579,0.000461208,0.12904,0.128118,5,0.233651,0.0960684,0.362053,0.132027
184,7,0.22333,0.0917861,0.352009,0.0558124,3,0.192692,0.045309,0.240817,0.131991,2,0.128612,0.000522346,0.129134,0.128089,5,0.233658,0.0959351,0.361919,0.132166
185,7,0.223395,0.0917526,0.352133,0.0560033,3,0.192728,0.0452339,0.240657,0.132072,2,0.128645,0.000584447,0.12923,0.128061,5,0.233664,0.0958014,0.361784,0.132304
186,7,0.22346,0.0917191,0.352257,0.0561945,3,0.192764,0.0451588,0.240497,0.132153,2,0.128679,0.000647192,0.129326,0.128032,5,0.233671,0.0956674,0.361649,0.132444
187,7,0.223525,0.0916859,0.352381,0.0563858,3,0.1928,0.0450842,0.240336,0.132233,2,0.128713,0.000709427,0.129422,0.128003,5,0.233678,0.0955332,0.361513,0.132583
188,7,0.22359,0.0916527,0.352506,0.0565774,3,0.192835,0.0450101,0.240176,0.132314,2,0.128747,0.000772863,0.129519,0.127974,5,0.233685,0.095399,0.361378,0.132723
189,7,0.223656,0.0916196,0.352631,0.0567692,3,0.192871,0.0449366,0.240016,0.132394,2,0.128782,0.000835895,0.129617,0.127946,5,0.233692,0.0952644,0.361243,0.132863
190,7,0.223721,0.0915867,0.352756,0.056961,3,0.192907,0.0448635,0.239855,0.132473,2,0.128817,0.000899296,0.129716,0.127917,5,0.233699,0.0951297,0.361107,0.133004
191,7,0.223787,0.091554,0.352882,0.0571528,3,0.192942,0.0447907,0.239695,0.132553,2,0.128852,0.0009638,0.129816,0.127889,5,0.233707,0.0949949,0.360971,0.133146
192,7,0.223853,0.0915212,0.353008,0.0573449,3,0.192977,0.0447183,0.239534,0.132632,2,0.128888,0.00102799,0.129916,0.12786,5,0.233714,0.0948597,0.360835,0.133288
193,7,0.223919,0.0914887,0.353133,0.057537,3,0.193013,0.0446462,0.239373,0.132711,2,0.128923,0.0010929,0.130016,0.12783,5,0.233721,0.0947245,0.360699,0.13343
194,7,0.223985,0.0914563,0.353259,0.0577293,3,0.193048,0.0445743,0.239212,0.132791,2,0.128959,0.00115858,0.130117,0.1278,5,0.233728,0.0945891,0.360563,0.133573
195,7,0.224051,0.0914242,0.353386,0.0579217,3,0.193083,0.0445026,0.23905,0.132871,2,0.128994,0.00122441,0.130219,0.12777,5,0.233736,0.0944537,0.360427,0.133716
196,7,0.224117,0.0913923,0.353513,0.0581142,3,0.193118,0.044431,0.238889,0.13295,2,0.12903,0.00129005,0.13032,0.12774,5,0.233743,0.0943182,0.360291,0.133859
197,7,0.224183,0.0913606,0.35364,0.0583068,3,0.193153,0.0443596,0.238727,0.133031,2,0.129067,0.00135643,0.130423,0.12771,5,0.233751,0.0941823,0.360154,0.134004
198,7,0.224249,0.0913292,0.353767,0.0584993,3,0.193188,0.0442885,0.238565,0.133111,2,0.129103,0.0014227,0.130526,0.12768,5,0.233759,0.0940464,0.360018,0.134148
199,7,0.224315,0.0912979,0.353895,0.0586919,3,0.193223,0.0442175,0.238402,0.133191,2,0.12914,0.00148945,0.130629,0.12765,5,0.233767,0.0939102,0.359882,0.134293
200,7,0.224381,0.0912668,0.354023,0.0588846,3,0.193258,0.044147,0.23824,0.133271,2,0.129177,0.00155637,0.130734,0.12762,5,0.233775,0.0937736,0.359745,0.134438
201,7,0.224448,0.0912359,0.354151,0.0590772,3,0.193292,0.0440767,0.238077,0.133352,2,0.129214,0.0016241,0.130838,0.12759,5,0.233783,0.0936369,0.359608,0.134583
202,7,0.224514,0.0912052,0.354279,0.0592701,3,0.193327,0.0440068,0.237915,0.133432,2,0.129251,0.00169193,0.130943,0.127559,5,0.233791,0.0935,0.35947,0.134729
203,7,0.224581,0.0911746,0.354408,0.059463,3,0.193361,0.0439375,0.237753,0.133512,2,0.129289,0.00175971,0.131049,0.127529,5,0.2338,0.093363,0.359333,0.134875
204,7,0.224647,0.0911443,0.354537,0.059656,3,0.193396,0.0438685,0.23759,0.133592,2,0.129326,0.00182779,0.131154,0.127499,5,0.233808,0.0932259,0.359196,0.135021
205,7,0.224714,0.0911144,0.354668,0.0598491,3,0.19343,0.0437999,0.237427,0.133671,2,0.129364,0.00189592,0.13126,0.127468,5,0.233817,0.0930888,0.359058,0.135167
206,7,0.224781,0.0910846,0.354798,0.0600421,3,0.193464,0.0437315,0.237264,0.133751,2,0.129403,0.00196452,0.131367,0.127438,5,0.233825,0.0929514,0.35892,0.135313
207,7,0.224847,0.0910551,0.354929,0.0602351,3,0.193498,0.0436635,0.237102,0.133831,2,0.129441,0.00203308,0.131474,0.127408,5,0.233834,0.0928138,0.358782,0.13546
208,7,0.224914,0.0910256,0.355059,0.0604285,3,0.193533,0.0435957,0.236939,0.133911,2,0.129479,0.00210177,0.131581,0.127378,5,0.233843,0.0926761,0.358643,0.135607
209,7,0.22498,0.0909964,0.355191,0.0606219,3,0.193567,0.043528,0.236776,0.133992,2,0.129518,0.00217053,0.131689,0.127348,5,0.233851,0.0925381,0.358505,0.135754
210,7,0.225047,0.0909674,0.355322,0.0608153,3,0.193601,0.0434609,0.236613,0.134072,2,0.129557,0.00223946,0.131796,0.127317,5,0.23386,0.0924,0.358366,0.135902
211,7,0.225114,0.0909387,0.355454,0.0610089,3,0.193635,0.0433941,0.236451,0.134152,2,0.129596,0.00230925,0.131905,0.127287,5,0.233869,0.0922618,0.358228,0.13605
212,7,0.22518,0.0909101,0.355586,0.0612026,3,0.193669,0.0433279,0.236287,0.134232,2,0.129635,0.00237892,0.132014,0.127256,5,0.233878,0.0921235,0.35809,0.136199
213,7,0.225247,0.0908817,0.355718,0.0613965,3,0.193703,0.0432617,0.236124,0.134312,2,0.129674,0.00244893,0.132123,0.127225,5,0.233887,0.0919849,0.357951,0.136348
214,7,0.225314,0.0908534,0.355851,0.0615904,3,0.193736,0.0431958,0.235961,0.134393,2,0.129713,0.00251954,0.132233,0.127194,5,0.233896,0.0918462,0.357813,0.136498
215,7,0.225381,0.0908254,0.355984,0.0617845,3,0.19377,0.0431305,0.235797,0.134472,2,0.129753,0.00259026,0.132344,0.127163,5,0.233906,0.0917074,0.357674,0.136648
216,7,0.225448,0.0907976,0.356118,0.0619787,3,0.193803,0.0430655,0.235633,0.134552,2,0.129794,0.00266151,0.132455,0.127132,5,0.233915,0.0915684,0.357535,0.136798
217,7,0.225515,0.0907699,0.356252,0.0621731,3,0.193837,0.0430007,0.235469,0.134633,2,0.129834,0.00273288,0.132567,0.127101,5,0.233925,0.0914292,0.357396,0.136949
218,7,0.225583,0.0907425,0.356386,0.0623675,3,0.19387,0.0429361,0.235305,0.134713,2,0.129875,0.00280462,0.132679,0.12707,5,0.233934,0.0912898,0.357257,0.1371
219,7,0.22565,0.0907152,0.356521,0.0625621,3,0.193904,0.0428717,0.235141,0.134794,2,0.129916,0.00287624,0.132792,0.127039,5,0.233944,0.0911503,0.357117,0.137252
220,7,0.225717,0.0906881,0.356655,0.0627569,3,0.193937,0.0428074,0.234976,0.134875,2,0.129957,0.00294823,0.132905,0.127009,5,0.233954,0.0910105,0.356978,0.137404
221,7,0.225784,0.0906611,0.356789,0.0629517,3,0.193971,0.0427436,0.234811,0.134956,2,0.129998,0.00302057,0.133018,0.126977,5,0.233964,0.0908706,0.356838,0.137556
222,7,0.225852,0.0906343,0.356925,0.0631467,3,0.194004,0.0426803,0.234646,0.135036,2,0.130039,0.00309306,0.133132,0.126946,5,0.233973,0.0907306,0.356698,0.137708
223,7,0.22592,0.0906077,0.35706,0.0633418,3,0.194037,0.0426177,0.234481,0.135116,2,0.130081,0.00316577,0.133247,0.126915,5,0.233983,0.0905905,0.356557,0.137861
224,7,0.225987,0.0905814,0.357196,0.063537,3,0.19407,0.0425552,0.234316,0.135196,2,0.130123,0.00323869,0.133362,0.126885,5,0.233992,0.0904502,0.356417,0.138014
225,7,0.226055,0.0905553,0.357332,0.0637324,3,0.194103,0.0424928,0.23415,0.135277,2,0.130166,0.00331175,0.133478,0.126854,5,0.234002,0.0903099,0.356277,0.138167
226,7,0.226123,0.0905294,0.357469,0.0639279,3,0.194136,0.0424308,0.233984,0.135358,2,0.130209,0.00338488,0.133594,0.126824,5,0.234012,0.0901696,0.356136,0.13832
227,7,0.226191,0.0905037,0.357606,0.0641235,3,0.194169,0.0423693,0.233818,0.135438,2,0.130252,0.00345824,0.13371,0.126794,5,0.234021,0.0900291,0.355996,0.138473
228,7,0.226259,0.0904783,0.357744,0.0643191,3,0.194201,0.0423083,0.233652,0.135518,2,0.130295,0.00353202,0.133827,0.126763,5,0.234031,0.0898885,0.355855,0.138626
229,7,0.226327,0.0904531,0.357881,0.0645149,3,0.194234,0.0422474,0.233486,0.135599,2,0.130338,0.00360619,0.133945,0.126732,5,0.23404,0.089748,0.355714,0.13878
230,4,0.192635,0.105396,0.358019,0.0647108,3,0.194267,0.0421872,0.23332,0.135679,2,0.130382,0.00368039,0.134062,0.126702,5,0.23405,0.0896074,0.355573,0.138934
231,4,0.192735,0.105387,0.358157,0.0649068,3,0.194299,0.0421273,0.233154,0.135759,2,0.130426,0.00375496,0.134181,0.126671,5,0.23406,0.0894665,0.355432,0.139088
232,7,0.226531,0.0903785,0.358296,0.0651028,3,0.194332,0.0420677,0.232987,0.13584,2,0.130471,0.0038294,0.1343,0.126641,5,0.234069,0.0893256,0.355291,0.139243
233,7,0.226599,0.0903541,0.358434,0.0652988,3,0.194364,0.0420083,0.23282,0.13592,2,0.130515,0.00390409,0.134419,0.126611,5,0.234079,0.0891843,0.355149,0.139398
234,7,0.226668,0.0903299,0.358573,0.0654948,3,0.194397,0.0419494,0.232653,0.136001,2,0.13056,0.00397867,0.134539,0.126582,5,0.234089,0.0890428,0.355006,0.139553
235,7,0.226736,0.0903057,0.358712,0.065691,3,0.194429,0.0418907,0.232486,0.136082,2,0.130606,0.00405365,0.13466,0.126553,5,0.234099,0.0889012,0.354864,0.139709
236,7,0.226804,0.0902818,0.358851,0.0658873,3,0.194462,0.0418323,0.232319,0.136162,2,0.130652,0.00412863,0.13478,0.126523,5,0.234108,0.0887595,0.354722,0.139865
237,7,0.226873,0.0902581,0.358991,0.0660835,3,0.194494,0.041774,0.232151,0.136244,2,0.130698,0.00420404,0.134902,0.126494,5,0.234118,0.0886176,0.354579,0.140021
238,7,0.226941,0.0902345,0.35913,0.0662799,3,0.194526,0.0417161,0.231983,0.136325,2,0.130744,0.00427973,0.135024,0.126464,5,0.234128,0.0884755,0.354435,0.140177
239,7,0.22701,0.0902111,0.35927,0.0664763,3,0.194558,0.0416587,0.231815,0.136406,2,0.13079,0.00435596,0.135146,0.126435,5,0.234138,0.0883333,0.354292,0.140334
240,7,0.227078,0.0901878,0.35941,0.0666728,3,0.19459,0.0416017,0.231647,0.136487,2,0.130837,0.00443263,0.13527,0.126404,5,0.234148,0.0881908,0.354148,0.140491
241,7,0.227147,0.0901648,0.359549,0.0668694,3,0.194621,0.0415453,0.231478,0.136567,2,0.130883,0.00450945,0.135393,0.126374,5,0.234158,0.0880484,0.354005,0.140649
242,7,0.227215,0.0901421,0.35969,0.067066,3,0.194653,0.0414891,0.23131,0.136648,2,0.13093,0.00458614,0.135517,0.126344,5,0.234167,0.0879059,0.353861,0.140806
243,7,0.227284,0.0901196,0.35983,0.0672627,3,0.194685,0.0414333,0.231141,0.136729,2,0.130978,0.00466286,0.13564,0.126315,5,0.234177,0.0877632,0.353717,0.140964
244,7,0.227352,0.0900973,0.359971,0.0674593,3,0.194716,0.0413777,0.230972,0.13681,2,0.131025,0.00473968,0.135764,0.126285,5,0.234188,0.0876204,0.353574,0.141122
245,7,0.227421,0.0900752,0.360112,0.0676562,3,0.194748,0.0413228,0.230804,0.136891,2,0.131071,0.00481683,0.135888,0.126255,5,0.234198,0.0874774,0.35343,0.141281
246,7,0.227489,0.0900533,0.360253,0.0678531,3,0.194779,0.0412684,0.230635,0.136972,2,0.131118,0.00489425,0.136013,0.126224,5,0.234208,0.0873343,0.353286,0.141439
247,7,0.227558,0.0900316,0.360395,0.06805,3,0.194811,0.0412144,0.230466,0.137052,2,0.131165,0.0049718,0.136137,0.126194,5,0.234219,0.0871912,0.353142,0.141598
248,7,0.227627,0.0900101,0.360537,0.0682471,3,0.194842,0.0411608,0.230297,0.137133,2,0.131212,0.00504957,0.136262,0.126163,5,0.234229,0.0870479,0.352998,0.141757
249,7,0.227696,0.0899888,0.360679,0.0684443,3,0.194874,0.0411077,0.230129,0.137214,2,0.13126,0.00512758,0.136387,0.126132,5,0.234239,0.0869046,0.352854,0.141916
250,7,0.227765,0.0899675,0.360821,0.0686415,3,0.194905,0.041055,0.22996,0.137295,2,0.131307,0.00520606,0.136513,0.126101,5,0.23425,0.0867611,0.35271,0.142075
251,7,0.227834,0.0899465,0.360963,0.0688388,3,0.194936,0.0410029,0.22979,0.137375,2,0.131355,0.0052848,0.13664,0.12607,5,0.23426,0.0866176,0.352566,0.142235
252,7,0.227903,0.0899258,0.361105,0.0690361,3,0.194967,0.0409514,0.229621,0.137455,2,0.131403,0.00536333,0.136766,0.12604,5,0.234271,0.0864739,0.352421,0.142395
253,7,0.227972,0.0899053,0.361249,0.0692335,3,0.194998,0.0409001,0.229452,0.137535,2,0.131451,0.00544192,0.136893,0.126009,5,0.234281,0.0863301,0.352276,0.142556
254,7,0.228041,0.089885,0.361392,0.069431,3,0.195028,0.0408493,0.229282,0.137615,2,0.1315,0.00552078,0.137021,0.125979,5,0.234292,0.0861859,0.352131,0.142717
255,7,0.22811,0.0898649,0.361535,0.0696285,3,0.195059,0.0407989,0.229113,0.137695,2,0.131549,0.0055999,0.137149,0.125949,5,0.234302,0.0860416,0.351986,0.142879
256,7,0.22818,0.089845,0.361679,0.0698261,3,0.19509,0.040749,0.228943,0.137775,2,0.131598,0.00567929,0.137277,0.125919,5,0.234313,0.0858971,0.35184,0.14304
257,7,0.228249,0.0898254,0.361823,0.0700237,3,0.19512,0.0406997,0.228773,0.137855,2,0.131647,0.00575909,0.137406,0.125888,5,0.234324,0.0857524,0.351694,0.143202
258,7,0.228319,0.089806,0.361968,0.0702214,3,0.19515,0.0406508,0.228603,0.137934,2,0.131697,0.0058395,0.137536,0.125857,5,0.234335,0.0856076,0.351548,0.143364
259,7,0.228388,0.0897868,0.362112,0.0704191,3,0.19518,0.0406024,0.228433,0.138014,2,0.131747,0.00592024,0.137667,0.125826,5,0.234346,0.0854628,0.351402,0.143527
260,7,0.228458,0.0897679,0.362257,0.0706168,3,0.195211,0.0405545,0.228262,0.138093,2,0.131796,0.00600113,0.137797,0.125795,5,0.234357,0.0853178,0.351256,0.14369
261,7,0.228528,0.0897494,0.362403,0.0708144,3,0.19524,0.0405071,0.228092,0.138172,2,0.131846,0.00608251,0.137929,0.125764,5,0.234368,0.0851726,0.351109,0.143853
262,7,0.228598,0.0897311,0.362549,0.0710122,3,0.19527,0.0404602,0.227921,0.138251,2,0.131896,0.00616389,0.13806,0.125733,5,0.234379,0.0850273,0.350962,0.144016
263,7,0.228667,0.089713,0.362695,0.07121,3,0.1953,0.0404137,0.227751,0.13833,2,0.131947,0.00624557,0.138192,0.125701,5,0.23439,0.0848817,0.350815,0.144179
264,7,0.228737,0.089695,0.362841,0.0714079,3,0.19533,0.0403675,0.22758,0.13841,2,0.131997,0.00632754,0.138325,0.12567,5,0.234401,0.0847359,0.350667,0.144343
265,7,0.228807,0.0896774,0.362988,0.0716058,3,0.19536,0.0403218,0.227409,0.138489,2,0.132048,0.00640956,0.138458,0.125639,5,0.234412,0.0845901,0.350519,0.144507
266,7,0.228877,0.0896601,0.363135,0.0718039,3,0.19539,0.0402765,0.227238,0.138569,2,0.132099,0.00649187,0.138591,0.125607,5,0.234423,0.0844441,0.350371,0.144671
267,7,0.228946,0.089643,0.363282,0.072002,3,0.195419,0.0402317,0.227067,0.138648,2,0.13215,0.0065746,0.138725,0.125576,5,0.234434,0.0842981,0.350223,0.144836
268,7,0.229016,0.0896262,0.36343,0.0722,3,0.195449,0.0401876,0.226896,0.138727,2,0.132202,0.00665739,0.138859,0.125544,5,0.234445,0.0841519,0.350075,0.145001
269,7,0.229086,0.0896095,0.363577,0.0723982,3,0.195478,0.0401437,0.226724,0.138806,2,0.132253,0.00674043,0.138994,0.125513,5,0.234456,0.0840057,0.349927,0.145166
270,7,0.229156,0.0895932,0.363726,0.0725964,3,0.195507,0.0401003,0.226553,0.138885,2,0.132305,0.00682366,0.139129,0.125481,5,0.234468,0.0838594,0.349779,0.145332
271,7,0.229225,0.0895769,0.363874,0.0727946,3,0.195537,0.0400573,0.226381,0.138964,2,0.132357,0.00690707,0.139264,0.125449,5,0.234479,0.083713,0.349631,0.145498
272,7,0.229295,0.0895609,0.364022,0.0729929,3,0.195566,0.0400148,0.22621,0.139043,2,0.132409,0.00699035,0.139399,0.125418,5,0.23449,0.0835666,0.349483,0.145664
273,7,0.229365,0.0895451,0.364171,0.0731914,3,0.195595,0.0399728,0.226038,0.139123,2,0.132461,0.00707353,0.139534,0.125387,5,0.234502,0.08342,0.349335,0.14583
274,7,0.229435,0.0895295,0.36432,0.0733899,3,0.195625,0.0399312,0.225867,0.139202,2,0.132513,0.00715696,0.13967,0.125356,5,0.234513,0.0832733,0.349187,0.145997
275,7,0.229506,0.0895143,0.36447,0.0735885,3,0.195654,0.0398903,0.225695,0.139281,2,0.132566,0.00724046,0.139806,0.125325,5,0.234525,0.0831265,0.349039,0.146164
276,7,0.229576,0.0894993,0.36462,0.0737871,3,0.195683,0.0398499,0.225523,0.13936,2,0.132619,0.00732431,0.139943,0.125294,5,0.234537,0.0829794,0.34889,0.146331
277,7,0.229646,0.0894845,0.36477,0.0739858,3,0.195712,0.03981,0.225351,0.139439,2,0.132671,0.0074081,0.14008,0.125263,5,0.234549,0.0828323,0.348742,0.146498
278,7,0.229716,0.0894699,0.364921,0.0741845,3,0.19574,0.0397706,0.225179,0.139517,2,0.132725,0.0074924,0.140217,0.125232,5,0.234561,0.0826851,0.348593,0.146666
279,7,0.229787,0.0894555,0.365072,0.0743832,3,0.195769,0.0397319,0.225006,0.139595,2,0.132778,0.00757696,0.140354,0.125201,5,0.234572,0.0825378,0.348444,0.146834
280,7,0.229857,0.0894412,0.365223,0.074582,3,0.195797,0.0396935,0.224834,0.139673,2,0.13283,0.00766165,0.140492,0.125169,5,0.234584,0.0823904,0.348295,0.147002
281,7,0.229928,0.0894271,0.365374,0.0747809,3,0.195825,0.0396556,0.224661,0.139751,2,0.132883,0.00774688,0.14063,0.125136,5,0.234596,0.0822428,0.348146,0.14717
